"","Species","D","Dplus","EDplus","sd.Dplus","ll_Dplus","ul_Dplus","Lambda","z(Delta+)","Pr(>|z|)","ELambda","sd.Lambda"
"1331","Procamallanus kalingapatnamensis",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1332","Prochristianella aciculata",12,49.2424242424242,76.2082851703737,3.05871177224062,70.0908616258925,82.325708714855,289.830119375573,-8.81608433088679,1.18532219687024e-18,165.5172,52.9980436357221
"1333","Prochristianella butlerae",13,41.6666666666667,76.2082851703737,2.9136108526821,70.3810634650095,82.0355068757379,190.527065527066,-11.8552614780077,2.0209238838159e-32,165.5172,49.8086976667204
"1334","Prochristianella cairae",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"1335","Prochristianella clarkeae",34,53.6244800950683,76.2082851703737,1.6804079839544,72.8474692024649,79.5691011382825,321.582890524906,-13.4394773715371,3.54934514585602e-41,165.5172,29.1957829907702
"1336","Prochristianella fragilis",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1337","Prochristianella garshaspi",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1338","Prochristianella heteracantha",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1339","Prochristianella hispida",12,73.2323232323232,76.2082851703737,3.05871177224062,70.0908616258925,82.325708714855,1042.75073972044,-0.972946181153419,0.330580051017307,165.5172,52.9980436357221
"1340","Prochristianella jensenae",7,33.3333333333333,76.2082851703737,4.32629458636138,67.555695997651,84.8608743430965,158.730158730158,-9.91031724289036,3.75452100027974e-23,165.5172,71.9740222480321
"1341","Prochristianella kostadinovae",2,16.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-4.60915556654295,4.04307733983916e-06,165.5172,193.408765709372
"1342","Prochristianella macracantha",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1343","Prochristianella mattisi",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1344","Prochristianella minima",4,61.1111111111111,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,61.7283950617284,-2.30427131228613,0.0212074182857826,165.5172,102.539044612137
"1345","Prochristianella mooreae",4,61.1111111111111,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,154.320987654321,-2.30427131228613,0.0212074182857826,165.5172,102.539044612137
"1346","Prochristianella odonoghuei",4,47.2222222222222,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,408.95061728395,-4.42412288851942,9.68348912403187e-06,165.5172,102.539044612137
"1347","Prochristianella omunae",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1348","Prochristianella papillifer",4,63.8888888888889,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,1334.87654320988,-1.88030099703947,0.0600670675041761,165.5172,102.539044612137
"1349","Prochristianella scholzi",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1350","Prochristianella tumidula",5,50,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,333.333333333334,-4.76283442801,1.90892465581302e-06,165.5172,89.9565888145423
"1351","Proemotobothrium linstowi",8,58.9285714285714,76.2082851703737,3.95545847983292,68.2973682107079,84.1192021300396,227.82029478458,-4.36857416906376,1.25060345602646e-05,165.5172,66.5371907529903
"1352","Proemotobothrium southwelli",7,54.7619047619048,76.2082851703737,4.32629458636138,67.555695997651,84.8608743430965,374.149659863946,-4.95721684697075,7.15101494589051e-07,165.5172,71.9740222480321
"1353","Progrillotia dasyatidis",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"1354","Progrillotia louiseuzeti",3,27.7777777777778,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,61.7283950617285,-5.75774878777537,8.52430834351451e-09,165.5172,142.884427232729
"1355","Progrillotia pastinacae",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1356","Prokroyeria meridionalis",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"1357","Proleptus acutus",10,61.4814814814815,76.2082851703737,3.42512912367898,69.3580269230158,83.0585434177317,108.916323731139,-4.29963459978232,1.7107994615503e-05,165.5172,61.3731149970728
"1358","Proleptus australis",4,61.1111111111111,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,154.320987654321,-2.30427131228613,0.0212074182857826,165.5172,102.539044612137
"1359","Proleptus carvajali",5,73.3333333333333,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,177.777777777777,-0.522465300545695,0.60134640017691,165.5172,89.9565888145423
"1360","Proleptus mackenziei",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1361","Proleptus obtusus",13,57.2649572649573,76.2082851703737,2.9136108526821,70.3810634650095,82.0355068757379,224.998173716123,-6.50166712825716,7.94347187628006e-11,165.5172,49.8086976667204
"1362","Proleptus robustus",7,51.5873015873016,76.2082851703737,4.32629458636138,67.555695997651,84.8608743430965,341.395817586293,-5.6910094982181,1.26290481832936e-08,165.5172,71.9740222480321
"1363","Proleptus trygonorrhinae",3,33.3333333333333,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,0,-5.09726648049504,3.44593092034148e-07,165.5172,142.884427232729
"1364","Prosaetes rhinodontis",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1365","Prosobothrium adherens",3,61.1111111111111,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,61.7283950617284,-1.79485494409341,0.0726768140998481,165.5172,142.884427232729
"1366","Prosobothrium armigerum",3,61.1111111111111,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,61.7283950617284,-1.79485494409341,0.0726768140998481,165.5172,142.884427232729
"1367","Prosobothrium japonicum",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1368","Prosorhynchus squamatus",10,74.0740740740741,76.2082851703737,3.42512912367898,69.3580269230158,83.0585434177317,401.920438957475,-0.62310383615765,0.533216288994825,165.5172,61.3731149970728
"1369","Prosorhynchus truncatus",3,66.6666666666667,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-1.13437263681308,0.256638272019243,165.5172,142.884427232729
"1370","Prosthecobothrium trygonis",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1371","Proterogynotaenia dougi",2,16.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-4.60915556654295,4.04307733983916e-06,165.5172,193.408765709372
"1372","Protocotyle euzetmaillardi",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1373","Protocotyle grisea",2,16.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-4.60915556654295,4.04307733983916e-06,165.5172,193.408765709372
"1374","Protodactylina pamelae",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"1375","Pseudacanthocotyla pacifica",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"1376","Pseudacanthocotyla verrilli",2,16.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-4.60915556654295,4.04307733983916e-06,165.5172,193.408765709372
"1377","Pseudanisakis argentinensis",7,40.4761904761905,76.2082851703737,4.32629458636138,67.555695997651,84.8608743430965,94.4822373393802,-8.25928377758383,1.46549141604936e-16,165.5172,71.9740222480321
"1378","Pseudanisakis rajae",6,67.7777777777778,76.2082851703737,4.81634947650034,66.5755862173731,85.8409841233744,202.469135802471,-1.75039361942683,0.0800504162595442,165.5172,80.0147104604748
"1379","Pseudanisakis sulamerica",2,16.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-4.60915556654295,4.04307733983916e-06,165.5172,193.408765709372
"1380","Pseudanisakis sulamericana",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1381","Pseudanthobothrium aegyptiacus",4,33.3333333333333,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,0,-6.54397446475271,5.99050301909317e-11,165.5172,102.539044612137
"1382","Pseudanthobothrium hanseni",4,41.6666666666667,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,69.4444444444446,-5.27206351901273,1.34898370774101e-07,165.5172,102.539044612137
"1383","Pseudanthobothrium minutum",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"1384","Pseudanthobothrium notogeorgianum",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"1385","Pseudanthobothrium purtoni",3,27.7777777777778,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,61.7283950617285,-5.75774878777537,8.52430834351451e-09,165.5172,142.884427232729
"1386","Pseudocharopinus bicaudatus",12,60.6060606060606,76.2082851703737,3.05871177224062,70.0908616258925,82.325708714855,156.871747780839,-5.10091362838151,3.38017801063783e-07,165.5172,52.9980436357221
"1387","Pseudocharopinus concavus",5,30,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,44.4444444444446,-8.39743653726511,4.56331027558784e-17,165.5172,89.9565888145423
"1388","Pseudocharopinus dentatus",4,30.5555555555556,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,38.5802469135803,-6.96794477999937,3.21604399808927e-12,165.5172,102.539044612137
"1389","Pseudocharopinus malleus",14,57.6923076923077,76.2082851703737,2.78685409181203,70.6345769867497,81.7819933539978,246.078707617169,-6.64404266174799,3.0519417482463e-11,165.5172,48.9573393746056
"1390","Pseudocharopinus narcinae",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1391","Pseudocharopinus pteromylaei",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1392","Pseudocharopinus squali",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1393","Pseudochristianella elegantissima",4,47.2222222222222,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,408.95061728395,-4.42412288851942,9.68348912403187e-06,165.5172,102.539044612137
"1394","Pseudochristianella nudiscula",5,55,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,280.555555555556,-3.85418390069622,0.00011611629498375,165.5172,89.9565888145423
"1395","Pseudochristianella southwelli",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"1396","Pseudocotyle squatinae",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1397","Pseudogilquinia microbothria",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1398","Pseudogilquinia pillersi",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"1399","Pseudogrillotia epinepheli",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"1400","Pseudogrillotia perelica",14,57.6923076923077,76.2082851703737,2.78685409181203,70.6345769867497,81.7819933539978,697.849159387621,-6.64404266174798,3.05194174824635e-11,165.5172,48.9573393746056
"1401","Pseudogrillotia spratti",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1402","Pseudogrillotia variabilis",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1403","Pseudohexabothrium taeniurae",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1404","Pseudolacistorhynchus matheri",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1405","Pseudolacistorhynchus nanus",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"1406","Pseudolacistorhynchus noodti",4,75,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,162.037037037037,-0.184419736052838,0.853684188218826,165.5172,102.539044612137
"1407","Pseudolacistorhynchus shipleyi",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1408","Pseudoleptobothrium aptychotremae",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"1409","Pseudopandarus australis",9,56.0185185185185,76.2082851703737,3.66300240684299,68.8822803566878,83.5342899840597,280.135459533608,-5.51180818613113,3.55165867481982e-08,165.5172,63.5036375640046
"1410","Pseudopandarus cairae",2,16.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-4.60915556654295,4.04307733983916e-06,165.5172,193.408765709372
"1411","Pseudopandarus gracilis",7,39.6825396825397,76.2082851703737,4.32629458636138,67.555695997651,84.8608743430965,224.237843285463,-8.44273194039567,3.1000547304099e-17,165.5172,71.9740222480321
"1412","Pseudopandarus longus",16,46.3888888888889,76.2082851703737,2.57513031456249,71.0580245412488,81.3585457994987,422.145061728395,-11.5797620465476,5.21907212376406e-31,165.5172,46.9307933474142
"1413","Pseudoterranova cattani",9,71.2962962962963,76.2082851703737,3.66300240684299,68.8822803566878,83.5342899840597,302.640603566531,-1.34097342248566,0.179929081796502,165.5172,63.5036375640046
"1414","Pseudoterranova decipiens",7,67.4603174603175,76.2082851703737,4.32629458636138,67.555695997651,84.8608743430965,303.602922650543,-2.02204624198135,0.043171574883147,165.5172,71.9740222480321
"1415","Pseudotobothrium arii",4,66.6666666666667,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,555.555555555556,-1.45633068179281,0.145301227745542,165.5172,102.539044612137
"1416","Pseudotobothrium dipsacum",3,44.4444444444444,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,61.7283950617293,-3.77630186593439,0.000159174067623458,165.5172,142.884427232729
"1417","Pterobdella amara",5,31.6666666666667,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,25,-8.09455302816052,5.74750011249609e-16,165.5172,89.9565888145423
"1418","Pterobothrioides carvajali",3,66.6666666666667,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,0,-1.13437263681308,0.256638272019242,165.5172,142.884427232729
"1419","Pterobothrioides petterae",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1420","Pterobothrium acanthotruncatum",6,67.7777777777778,76.2082851703737,4.81634947650034,66.5755862173731,85.8409841233744,239.506172839508,-1.75039361942683,0.0800504162595442,165.5172,80.0147104604748
"1421","Pterobothrium australiense",3,27.7777777777778,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,61.7283950617285,-5.75774878777537,8.52430834351451e-09,165.5172,142.884427232729
"1422","Pterobothrium fragile",2,16.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-4.60915556654295,4.04307733983916e-06,165.5172,193.408765709372
"1423","Pterobothrium heteracanthum",19,63.3528265107212,76.2082851703737,2.33048515195281,71.5473148664681,80.8692554742794,339.895656403301,-5.51621564672075,3.46377200183871e-08,165.5172,40.5302256935936
"1424","Pterobothrium kingstoni",3,33.3333333333333,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,0,-5.09726648049504,3.44593092034148e-07,165.5172,142.884427232729
"1425","Pterobothrium lesteri",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"1426","Pterobothrium lintoni",14,58.7912087912088,76.2082851703737,2.78685409181203,70.6345769867497,81.7819933539978,484.375209649935,-6.24972668297832,4.11171577003773e-10,165.5172,48.9573393746056
"1427","Pterobothrium pearsoni",5,75,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,125.000000000001,-0.219581791441104,0.826196873647497,165.5172,89.9565888145423
"1428","Pterobothrium platycephalum",8,44.6428571428571,76.2082851703737,3.95545847983292,68.2973682107079,84.1192021300396,298.681972789115,-7.98021978702452,1.46072952365767e-15,165.5172,66.5371907529903
"1429","Pterobothrium senegalense",3,44.4444444444444,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,61.7283950617293,-3.77630186593439,0.000159174067623458,165.5172,142.884427232729
"1430","Pterobothrium southwelli",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"1431","Ptychobothrium belones",3,33.3333333333333,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,0,-5.09726648049504,3.44593092034148e-07,165.5172,142.884427232729
"1432","Ptychogonimus megastomum",12,45.2020202020202,76.2082851703737,3.05871177224062,70.0908616258925,82.325708714855,486.238649117437,-10.1370339139998,3.78415192789595e-24,165.5172,52.9980436357221
"1433","Pulchrascaris caballeroi",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1434","Pulchrascaris chiloscyllii",11,48.7878787878788,76.2082851703737,3.2269678367218,69.7543494969301,82.6622208438173,160.146923783288,-8.49726671287519,1.94107085546165e-17,165.5172,57.6614573144021
"1435","Pupulina brevicauda",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"1436","Pupulina cliffi",4,58.3333333333333,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,347.222222222223,-2.72824162753279,0.00636729488500517,165.5172,102.539044612137
"1437","Pupulina merira",3,66.6666666666667,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,0,-1.13437263681308,0.256638272019242,165.5172,142.884427232729
"1438","Pyramicocephalus phocarum",12,70.2020202020202,76.2082851703737,3.05871177224062,70.0908616258925,82.325708714855,298.949086827876,-1.96365836848816,0.0495697235905315,165.5172,52.9980436357221
"1439","Quadcuspibothrium francisi",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"1440","Rajonchocotyle batis",7,46.031746031746,76.2082851703737,4.32629458636138,67.555695997651,84.8608743430965,235.575711766188,-6.97514663790096,3.05551944912972e-12,165.5172,71.9740222480321
"1441","Rajonchocotyle blandae",3,33.3333333333333,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,0,-5.09726648049504,3.44593092034148e-07,165.5172,142.884427232729
"1442","Rajonchocotyle clavata",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1443","Rajonchocotyle emarginata",12,37.3737373737374,76.2082851703737,3.05871177224062,70.0908616258925,82.325708714855,185.695337210489,-12.6963737312812,6.19335870406572e-37,165.5172,52.9980436357221
"1444","Rajonchocotyle laevis",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1445","Rajonchocotyle ovata",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1446","Rajonchocotyle wehri",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1447","Raphidascaroides zygaenai",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"1448","Retinometra deblocki",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1449","Rexapex nanus",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1450","Rhabdotobothrium anterophallum",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1451","Rhabdotobothrium dollfusi",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"1452","Rhadinorhynchus pristis",7,58.7301587301587,76.2082851703737,4.32629458636138,67.555695997651,84.8608743430965,386.747291509197,-4.03997603291156,5.34566638699051e-05,165.5172,71.9740222480321
"1453","Rhinebothrium biorchidum",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"1454","Rhinebothrium burgeri",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1455","Rhinebothrium chilensis",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"1456","Rhinebothrium devaneyi",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1457","Rhinebothrium flexile",7,53.968253968254,76.2082851703737,4.32629458636138,67.555695997651,84.8608743430965,420.760896951374,-5.14066500978259,2.73767773730457e-07,165.5172,71.9740222480321
"1458","Rhinebothrium freitasi",3,16.6666666666667,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,0,-7.07871340233603,1.45498936821963e-12,165.5172,142.884427232729
"1459","Rhinebothrium ghardaguensis",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1460","Rhinebothrium hawaiiensis",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1461","Rhinebothrium himanturi",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1462","Rhinebothrium kruppi",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1463","Rhinebothrium leiblei",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1464","Rhinebothrium longicolle",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"1465","Rhinebothrium maccallumi",3,33.3333333333333,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,0,-5.09726648049504,3.44593092034148e-07,165.5172,142.884427232729
"1466","Rhinebothrium margaritense",2,16.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-4.60915556654295,4.04307733983916e-06,165.5172,193.408765709372
"1467","Rhinebothrium monodi",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1468","Rhinebothrium nickoli",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"1469","Rhinebothrium paratrygoni",2,16.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-4.60915556654295,4.04307733983916e-06,165.5172,193.408765709372
"1470","Rhinebothrium pearsoni",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1471","Rhinebothrium persicum",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1472","Rhinebothrium rhinobati",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1473","Rhinebothrium scobinae",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"1474","Rhinebothrium setiensis",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"1475","Rhinebothrium spinicephalum",16,41.6666666666667,76.2082851703737,2.57513031456249,71.0580245412488,81.3585457994987,175.925925925926,-13.4135419510122,5.03743031356296e-41,165.5172,46.9307933474142
"1476","Rhinebothrium taeniuri",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"1477","Rhinebothrium urobatidium",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"1478","Rhinebothrium walga",3,33.3333333333333,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,0,-5.09726648049504,3.44593092034148e-07,165.5172,142.884427232729
"1479","Rhinebothrium xiamenensis",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"1480","Rhinebothroides glandularis",3,16.6666666666667,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,0,-7.07871340233603,1.45498936821963e-12,165.5172,142.884427232729
