AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified
177579,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177579,Nemertes bilineatus,"sensu Örsted, 1844",accepted,NA,220,Species,177579,Nemertes bilineatus,"sensu Örsted, 1844",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes bilineatus sensu Örsted, 1844. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177579 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177579,1,NA,NA,NA,NA,exact,2005-07-26T11:57:29.633Z
147299,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147299,Nemertes complanatus,"Kölliker, 1845",unaccepted,basionym,220,Species,122461,Cerebratulus complanatus,"(Kölliker, 1845)",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes complanatus Kölliker, 1845. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147299 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147299,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
607961,http://www.marinespecies.org/aphia.php?p=taxdetails&id=607961,Nemertes coronata,"(Quatrefages, 1846)",unaccepted,synonym,220,Species,176530,Prostoma coronatum,"(Quatrefages, 1846)",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes coronata (Quatrefages, 1846). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=607961 on 2021-07-19",urn:lsid:marinespecies.org:taxname:607961,1,0,0,0,0,exact,2020-01-19T03:24:37.153Z
607967,http://www.marinespecies.org/aphia.php?p=taxdetails&id=607967,Nemertes drepanensis,"Huschke, 1830",unaccepted,synonym,220,Species,122586,Notospermus geniculatus,"(Delle Chiaje, 1822)",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes drepanensis Huschke, 1830. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=607967 on 2021-07-19",urn:lsid:marinespecies.org:taxname:607967,1,NA,NA,NA,NA,exact,2012-08-22T15:45:37.563Z
607129,http://www.marinespecies.org/aphia.php?p=taxdetails&id=607129,Nemertes fusca,"(Fabricius, 1780)",unaccepted,synonym,220,Species,122536,Lineus ruber,"(Müller, 1774)",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes fusca (Fabricius, 1780). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=607129 on 2021-07-19",urn:lsid:marinespecies.org:taxname:607129,1,0,0,0,0,exact,2020-01-26T16:07:48.003Z
607971,http://www.marinespecies.org/aphia.php?p=taxdetails&id=607971,Nemertes geniculata,NA,unaccepted,synonym,220,Species,122586,Notospermus geniculatus,"(Delle Chiaje, 1822)",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes geniculata. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=607971 on 2021-07-19",urn:lsid:marinespecies.org:taxname:607971,1,NA,NA,NA,NA,exact,2012-08-22T15:45:37.563Z
176687,http://www.marinespecies.org/aphia.php?p=taxdetails&id=176687,Nemertes glauca,NA,unaccepted,synonym,220,Species,122710,Emplectonema gracile,"(Johnston, 1837)",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes glauca. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=176687 on 2021-07-19",urn:lsid:marinespecies.org:taxname:176687,1,NA,0,0,NA,exact,2005-07-22T09:09:42.963Z
176689,http://www.marinespecies.org/aphia.php?p=taxdetails&id=176689,Nemertes glaucus,NA,unaccepted,synonym,220,Species,122710,Emplectonema gracile,"(Johnston, 1837)",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes glaucus. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=176689 on 2021-07-19",urn:lsid:marinespecies.org:taxname:176689,1,NA,0,0,NA,exact,2005-07-22T09:09:42.963Z
176675,http://www.marinespecies.org/aphia.php?p=taxdetails&id=176675,Nemertes gracilis,"Johnston, 1837",unaccepted,Synonym,220,Species,122710,Emplectonema gracile,"(Johnston, 1837)",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes gracilis Johnston, 1837. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=176675 on 2021-07-19",urn:lsid:marinespecies.org:taxname:176675,1,0,0,0,0,exact,2020-09-26T17:18:52.243Z
177228,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177228,Nemertes hemprichii,"Ehrenberg, 1831",unaccepted,synonym,220,Species,155995,Baseodiscus hemprichii,"(Ehrenberg, 1831)",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes hemprichii Ehrenberg, 1831. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177228 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177228,1,0,0,0,0,exact,2020-01-20T16:21:10.270Z
177005,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177005,Nemertes lactiflorea,"(Johnston, 1828)",unaccepted,synonym,220,Species,122666,Amphiporus lactifloreus,"(Johnston, 1828)",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes lactiflorea (Johnston, 1828). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177005 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177005,1,0,0,0,0,exact,2020-09-26T17:18:52.243Z
147337,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147337,Nemertes ligurica,NA,unaccepted,synonym,220,Species,122476,Cerebratulus liguricus,"Blanchard, 1849",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes ligurica. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147337 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147337,1,NA,NA,NA,NA,exact,2005-03-04T13:00:54.747Z
162623,http://www.marinespecies.org/aphia.php?p=taxdetails&id=162623,Nemertes maculosa,"Ehlers, 1871",nomen dubium,Included by Bürger (1904a: 128) among a group of dubiously valid heteronemertean taxa.,220,Species,NA,NA,NA,147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes maculosa Ehlers, 1871. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=162623 on 2021-07-19",urn:lsid:marinespecies.org:taxname:162623,1,0,0,0,0,exact,2018-11-01T02:45:05.953Z
176055,http://www.marinespecies.org/aphia.php?p=taxdetails&id=176055,Nemertes melanocephala,"(Johnston, 1837)",unaccepted,synonym,220,Species,122791,Tetrastemma melanocephalum,"(Johnston, 1837)",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes melanocephala (Johnston, 1837). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=176055 on 2021-07-19",urn:lsid:marinespecies.org:taxname:176055,1,0,0,0,0,exact,2020-09-27T03:04:11.950Z
607986,http://www.marinespecies.org/aphia.php?p=taxdetails&id=607986,Nemertes octoculata,"(Johnston, 1828)",unaccepted,junior synonym,220,Species,122536,Lineus ruber,"(Müller, 1774)",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes octoculata (Johnston, 1828). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=607986 on 2021-07-19",urn:lsid:marinespecies.org:taxname:607986,1,0,0,0,0,exact,2020-09-27T03:04:11.950Z
147245,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147245,Nemertes polymorpha,NA,unaccepted,synonym,220,Species,122637,Tubulanus polymorphus,"Renier, 1804",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes polymorpha. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147245 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147245,1,NA,NA,NA,NA,exact,2005-03-03T13:39:03.233Z
176781,http://www.marinespecies.org/aphia.php?p=taxdetails&id=176781,Nemertes pulchra,"Johnston, 1837",unaccepted,synonym,220,Species,122704,Nipponnemertes pulcher,"(Johnston, 1837)",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes pulchra Johnston, 1837. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=176781 on 2021-07-19",urn:lsid:marinespecies.org:taxname:176781,1,0,0,0,0,exact,2020-09-26T17:18:52.243Z
176177,http://www.marinespecies.org/aphia.php?p=taxdetails&id=176177,Nemertes quadrioculata,"(Johnston, 1828)",unaccepted,synonym,220,Species,122764,Tetrastemma candidum,"(Müller, 1774)",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes quadrioculata (Johnston, 1828). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=176177 on 2021-07-19",urn:lsid:marinespecies.org:taxname:176177,1,0,0,0,0,exact,2020-09-27T03:04:11.950Z
162625,http://www.marinespecies.org/aphia.php?p=taxdetails&id=162625,Nemertes roseus,"Kölliker, 1845",accepted,NA,220,Species,162625,Nemertes roseus,"Kölliker, 1845",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes roseus Kölliker, 1845. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=162625 on 2021-07-19",urn:lsid:marinespecies.org:taxname:162625,1,NA,NA,NA,NA,exact,2005-07-04T07:45:17.917Z
147061,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147061,Nemertes rufifrons,"Johnston, 1837",unaccepted,basionym,220,Species,122599,Cephalothrix rufifrons,"(Johnston, 1837)",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes rufifrons Johnston, 1837. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147061 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147061,1,NA,NA,NA,NA,exact,2005-03-01T14:19:17.980Z
175852,http://www.marinespecies.org/aphia.php?p=taxdetails&id=175852,Nemertes spectabilis,"(Rathe, 1799)",unaccepted,Uncertain synonym,220,Species,162427,Gibsonnemertes spectabilis,"(Quatrefages, 1846)",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes spectabilis (Rathe, 1799). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=175852 on 2021-07-19",urn:lsid:marinespecies.org:taxname:175852,1,0,0,0,0,exact,2020-01-26T16:07:48.003Z
147262,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147262,Nemertes supera,NA,unaccepted,synonym,220,Species,122639,Tubulanus superbus,"(Kölliker, 1845)",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes supera. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147262 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147262,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
147259,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147259,Nemertes superbus,"Kölliker, 1845",unaccepted,basionym,220,Species,122639,Tubulanus superbus,"(Kölliker, 1845)",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes superbus Kölliker, 1845. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147259 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147259,1,NA,NA,NA,NA,exact,2005-03-04T09:11:57.730Z
162627,http://www.marinespecies.org/aphia.php?p=taxdetails&id=162627,Nemertes teres,"Ehlers, 1871",accepted,NA,220,Species,162627,Nemertes teres,"Ehlers, 1871",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes teres Ehlers, 1871. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=162627 on 2021-07-19",urn:lsid:marinespecies.org:taxname:162627,1,NA,NA,NA,NA,exact,2005-07-04T07:45:17.917Z
177423,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177423,Nemertes viridis,"(Müller, 1774)",unaccepted,NA,220,Species,122543,Lineus viridis,"(Müller, 1774)",147060,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertes viridis (Müller, 1774). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177423 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177423,1,NA,NA,NA,NA,exact,2016-03-14T07:05:58.020Z
608012,http://www.marinespecies.org/aphia.php?p=taxdetails&id=608012,Nemertites ollivantii,"MacLeay, 1839",accepted,NA,220,Species,608012,Nemertites ollivantii,"MacLeay, 1839",608011,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Nemertites,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Nemertites ollivantii MacLeay, 1839&nbsp;&#8224;. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=608012 on 2021-07-19",urn:lsid:marinespecies.org:taxname:608012,1,NA,NA,NA,1,exact,2012-08-22T15:45:37.563Z
147247,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147247,Ophyocephalus polymorphus,NA,unaccepted,synonym,220,Species,122637,Tubulanus polymorphus,"Renier, 1804",147246,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Ophyocephalus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Ophyocephalus polymorphus. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147247 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147247,1,NA,NA,NA,NA,exact,2005-03-03T13:39:03.233Z
607118,http://www.marinespecies.org/aphia.php?p=taxdetails&id=607118,Planaria angulata,"(Müller, 1774)",unaccepted,synonym,220,Species,122645,Amphiporus angulatus,"(Müller, 1774)",147038,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Planaria,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Planaria angulata (Müller, 1774). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=607118 on 2021-07-19",urn:lsid:marinespecies.org:taxname:607118,1,0,0,0,0,exact,2020-10-11T16:51:14.293Z
607122,http://www.marinespecies.org/aphia.php?p=taxdetails&id=607122,Planaria badia,"Rathke, 1799",unaccepted,Uncertain synonym,220,Species,162427,Gibsonnemertes spectabilis,"(Quatrefages, 1846)",147038,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Planaria,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Planaria badia Rathke, 1799. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=607122 on 2021-07-19",urn:lsid:marinespecies.org:taxname:607122,1,0,0,0,0,exact,2020-01-26T16:07:48.003Z
176464,http://www.marinespecies.org/aphia.php?p=taxdetails&id=176464,Planaria dorsalis,"Abildgaard, 1806",unaccepted,basionym,220,Species,122817,Oerstedia dorsalis,"(Abildgaard, 1806)",147038,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Planaria,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Planaria dorsalis Abildgaard, 1806. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=176464 on 2021-07-19",urn:lsid:marinespecies.org:taxname:176464,1,NA,NA,NA,NA,exact,2005-07-20T08:02:52.837Z
147091,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147091,Planaria filiformis,"Johnston, 1828",unaccepted,basionym,220,Species,573286,Cephalothrix filiformis,"(Johnston, 1828)",147038,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Planaria,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Planaria filiformis Johnston, 1828. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147091 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147091,1,NA,NA,NA,NA,exact,2005-03-02T11:37:21.403Z
176508,http://www.marinespecies.org/aphia.php?p=taxdetails&id=176508,Planaria flaccida,"sensu Johnston, 1828",accepted,NA,220,Species,176508,Planaria flaccida,"sensu Johnston, 1828",147038,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Planaria,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Planaria flaccida sensu Johnston, 1828. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=176508 on 2021-07-19",urn:lsid:marinespecies.org:taxname:176508,1,NA,NA,NA,NA,exact,2005-07-20T08:02:52.837Z
607127,http://www.marinespecies.org/aphia.php?p=taxdetails&id=607127,Planaria fusca,"Fabricius, 1780",unaccepted,synonym,220,Species,122536,Lineus ruber,"(Müller, 1774)",147038,Animalia,Nemertea,Nemertea incertae sedis,NA,NA,Planaria,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Planaria fusca Fabricius, 1780. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=607127 on 2021-07-19",urn:lsid:marinespecies.org:taxname:607127,1,0,0,0,0,exact,2020-01-26T16:07:48.003Z
