AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified
448895,http://www.marinespecies.org/aphia.php?p=taxdetails&id=448895,Neorhadinorhynchus robustus,"(Edmonds, 1964) Golvan, 1969",unaccepted,Superseded combination,220,Species,448903,Sclerocollum robustum,"(Edmonds, 1964) Schmidt & Paperna, 1978",20374,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Cavisomatidae,Neorhadinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Neorhadinorhynchus robustus (Edmonds, 1964) Golvan, 1969. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=448895 on 2021-07-16",urn:lsid:marinespecies.org:taxname:448895,1,NA,NA,NA,NA,exact,2019-01-23T18:46:37.467Z
826536,http://www.marinespecies.org/aphia.php?p=taxdetails&id=826536,Pseudocavisoma chromitidis,"(Cable & Quick, 1954) Golvan & Houin, 1964",accepted,NA,220,Species,826536,Pseudocavisoma chromitidis,"(Cable & Quick, 1954) Golvan & Houin, 1964",826535,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Cavisomatidae,Pseudocavisoma,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Pseudocavisoma chromitidis (Cable & Quick, 1954) Golvan & Houin, 1964. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=826536 on 2021-07-16",urn:lsid:marinespecies.org:taxname:826536,1,NA,NA,NA,NA,exact,2019-02-08T16:30:30.970Z
1322521,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1322521,Rhadinorhynchoides chromitidis,"(Cable & Quick, 1954) Yamaguti, 1961",unaccepted,Superseded combination,220,Species,826536,Pseudocavisoma chromitidis,"(Cable & Quick, 1954) Golvan & Houin, 1964",1322518,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Cavisomatidae,Rhadinorhynchoides,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Rhadinorhynchoides chromitidis (Cable & Quick, 1954) Yamaguti, 1961. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1322521 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1322521,1,NA,NA,NA,NA,exact,2019-02-08T16:30:30.970Z
1322525,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1322525,Rhadinorhynchoides miyagawai,"Fukui & Morisita, 1937",accepted,NA,220,Species,1322525,Rhadinorhynchoides miyagawai,"Fukui & Morisita, 1937",1322518,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Cavisomatidae,Rhadinorhynchoides,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Rhadinorhynchoides miyagawai Fukui & Morisita, 1937. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1322525 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1322525,1,NA,1,NA,NA,exact,2020-03-16T19:12:15.030Z
766841,http://www.marinespecies.org/aphia.php?p=taxdetails&id=766841,Gymnorhadinorhynchus decapteri,"Braicovich, Lanfranchi, Farber, Marvaldi, Luque & Timi, 2014",unaccepted,Superseded combination,220,Species,1415803,Rhadinorhynchus decapteri,"(Braicovich, Lanfranchi, Farber, Marvaldi, Luque & Timi, 2014) Huston, Cribb & Smales, 2020",766840,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Gymnorhadinorhynchidae,Gymnorhadinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Gymnorhadinorhynchus decapteri Braicovich, Lanfranchi, Farber, Marvaldi, Luque & Timi, 2014. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=766841 on 2021-07-16",urn:lsid:marinespecies.org:taxname:766841,1,NA,NA,NA,NA,exact,2020-01-17T19:50:02.293Z
1328684,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1328684,Gymnorhadinorhynchus mariserpentis,"Steinauer, Garcia-Vedrenne, Weinstein & Kuris, 2019",unaccepted,Superseded combination,220,Species,1415804,Rhadinorhynchus mariserpentis,"(Steinauer, Garcia-Vedrenne, Weinstein & Kuris, 2019) Huston, Cribb & Smales, 2020",766840,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Gymnorhadinorhynchidae,Gymnorhadinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Gymnorhadinorhynchus mariserpentis Steinauer, Garcia-Vedrenne, Weinstein & Kuris, 2019. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1328684 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1328684,1,NA,NA,NA,NA,exact,2020-01-17T19:50:02.293Z
448702,http://www.marinespecies.org/aphia.php?p=taxdetails&id=448702,Brentisentis uncinus,"Leotta, Schmidt & Kuntz, 1982",accepted,NA,220,Species,448702,Brentisentis uncinus,"Leotta, Schmidt & Kuntz, 1982",448578,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Brentisentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Brentisentis uncinus Leotta, Schmidt & Kuntz, 1982. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=448702 on 2021-07-16",urn:lsid:marinespecies.org:taxname:448702,1,1,1,NA,NA,exact,2010-01-26T09:23:44.957Z
448703,http://www.marinespecies.org/aphia.php?p=taxdetails&id=448703,Dentitruncus truttae,"Sinzar, 1955",accepted,NA,220,Species,448703,Dentitruncus truttae,"Sinzar, 1955",448579,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Dentitruncus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Dentitruncus truttae Sinzar, 1955. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=448703 on 2021-07-16",urn:lsid:marinespecies.org:taxname:448703,1,1,1,NA,NA,exact,2010-01-26T09:23:44.957Z
419302,http://www.marinespecies.org/aphia.php?p=taxdetails&id=419302,Dollfusentis bravoae,"Salgado-Maldonado, 1976",accepted,NA,220,Species,419302,Dollfusentis bravoae,"Salgado-Maldonado, 1976",159691,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Dollfusentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Dollfusentis bravoae Salgado-Maldonado, 1976. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=419302 on 2021-07-16",urn:lsid:marinespecies.org:taxname:419302,1,1,1,NA,NA,exact,2010-01-26T06:51:47.537Z
159693,http://www.marinespecies.org/aphia.php?p=taxdetails&id=159693,Dollfusentis chandleri,"Golvan, 1969",accepted,NA,220,Species,159693,Dollfusentis chandleri,"Golvan, 1969",159691,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Dollfusentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Dollfusentis chandleri Golvan, 1969. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159693 on 2021-07-16",urn:lsid:marinespecies.org:taxname:159693,1,1,NA,NA,NA,exact,2010-01-26T06:51:47.537Z
419303,http://www.marinespecies.org/aphia.php?p=taxdetails&id=419303,Dollfusentis ctenorhynchus,"(Cable & Linderoth, 1963) Golvan, 1969",accepted,NA,220,Species,419303,Dollfusentis ctenorhynchus,"(Cable & Linderoth, 1963) Golvan, 1969",159691,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Dollfusentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Dollfusentis ctenorhynchus (Cable & Linderoth, 1963) Golvan, 1969. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=419303 on 2021-07-16",urn:lsid:marinespecies.org:taxname:419303,1,NA,NA,NA,NA,exact,2019-12-02T19:11:05.910Z
448897,http://www.marinespecies.org/aphia.php?p=taxdetails&id=448897,Dollfusentis heteracanthus,"(Cable & Linderoth, 1963) Golvan, 1969",accepted,NA,220,Species,448897,Dollfusentis heteracanthus,"(Cable & Linderoth, 1963) Golvan, 1969",159691,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Dollfusentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Dollfusentis heteracanthus (Cable & Linderoth, 1963) Golvan, 1969. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=448897 on 2021-07-16",urn:lsid:marinespecies.org:taxname:448897,1,NA,NA,NA,NA,exact,2020-06-17T13:20:35.963Z
1340340,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1340340,Dollfusentis lenti,"Keidel, García-Varela, Brener, Pérez-Ponce de León & Santos, 2019",accepted,NA,220,Species,1340340,Dollfusentis lenti,"Keidel, García-Varela, Brener, Pérez-Ponce de León & Santos, 2019",159691,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Dollfusentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Dollfusentis lenti Keidel, García-Varela, Brener, Pérez-Ponce de León & Santos, 2019. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1340340 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1340340,1,NA,NA,NA,NA,exact,2019-04-18T10:18:22.447Z
448704,http://www.marinespecies.org/aphia.php?p=taxdetails&id=448704,Dollfusentis longispinus,"(Cable & Linderoth, 1963) Golvan, 1969",accepted,NA,220,Species,448704,Dollfusentis longispinus,"(Cable & Linderoth, 1963) Golvan, 1969",159691,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Dollfusentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Dollfusentis longispinus (Cable & Linderoth, 1963) Golvan, 1969. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=448704 on 2021-07-16",urn:lsid:marinespecies.org:taxname:448704,1,NA,NA,NA,NA,exact,2019-12-02T19:11:05.910Z
448705,http://www.marinespecies.org/aphia.php?p=taxdetails&id=448705,Dollfusentis salgadoi,"Monks, Aleman-Garcia & Pulido-Flores, 2008",accepted,NA,220,Species,448705,Dollfusentis salgadoi,"Monks, Aleman-Garcia & Pulido-Flores, 2008",159691,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Dollfusentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Dollfusentis salgadoi Monks, Aleman-Garcia & Pulido-Flores, 2008. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=448705 on 2021-07-16",urn:lsid:marinespecies.org:taxname:448705,1,1,NA,NA,NA,exact,2010-01-26T09:23:44.957Z
826530,http://www.marinespecies.org/aphia.php?p=taxdetails&id=826530,Goacanthus panajiensis,"Gupta & Jain, 1980",accepted,NA,220,Species,826530,Goacanthus panajiensis,"Gupta & Jain, 1980",826529,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Goacanthus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Goacanthus panajiensis Gupta & Jain, 1980. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=826530 on 2021-07-16",urn:lsid:marinespecies.org:taxname:826530,1,NA,NA,NA,NA,exact,2014-11-23T10:15:07.137Z
100620,http://www.marinespecies.org/aphia.php?p=taxdetails&id=100620,Illiosentis africanus,"Golvan, 1955",unaccepted,Superseded combination,220,Species,1442324,Tegorhynchus africanus,"(Van Cleave & Lincicome, 1939) Amin, 1985",20361,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Illiosentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Illiosentis africanus Golvan, 1955. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=100620 on 2021-07-16",urn:lsid:marinespecies.org:taxname:100620,1,NA,NA,NA,NA,exact,2020-06-17T13:20:35.963Z
448706,http://www.marinespecies.org/aphia.php?p=taxdetails&id=448706,Illiosentis cetratus,"Van Cleave, 1945",unaccepted,Superseded combination,220,Species,1442325,Tegorhynchus cetratus,"(Van Cleave, 1945) Bullock & Mateo, 1970",20361,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Illiosentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Illiosentis cetratus Van Cleave, 1945. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=448706 on 2021-07-16",urn:lsid:marinespecies.org:taxname:448706,1,NA,NA,NA,NA,exact,2020-06-17T13:20:35.963Z
1391389,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1391389,Illiosentis ctenorhynchus,"Cable & Linderoth, 1963:",unaccepted,Superseded combination,220,Species,419303,Dollfusentis ctenorhynchus,"(Cable & Linderoth, 1963) Golvan, 1969",20361,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Illiosentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Illiosentis ctenorhynchus Cable & Linderoth, 1963:. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1391389 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1391389,1,NA,NA,NA,NA,exact,2019-12-02T19:11:05.910Z
448898,http://www.marinespecies.org/aphia.php?p=taxdetails&id=448898,Illiosentis edmondsi,"Golvan, 1960",unaccepted,synonym,220,Species,448885,Tegorhynchus edmondsi,"(Golvan, 1960)",20361,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Illiosentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Illiosentis edmondsi Golvan, 1960. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=448898 on 2021-07-16",urn:lsid:marinespecies.org:taxname:448898,1,NA,NA,NA,NA,exact,2010-01-26T09:23:44.957Z
448899,http://www.marinespecies.org/aphia.php?p=taxdetails&id=448899,Illiosentis furcatus,"Van Cleave & Lincicome, 1939",unaccepted,synonym,220,Species,419305,Tegorhynchus furcatus,"(Van Cleave & Lincicome, 1939)",20361,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Illiosentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Illiosentis furcatus Van Cleave & Lincicome, 1939. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=448899 on 2021-07-16",urn:lsid:marinespecies.org:taxname:448899,1,NA,NA,NA,NA,exact,2010-01-26T09:23:44.957Z
419304,http://www.marinespecies.org/aphia.php?p=taxdetails&id=419304,Illiosentis heteracanthus,"Cable & Linderoth, 1963",unaccepted,Superseded combination,220,Species,448897,Dollfusentis heteracanthus,"(Cable & Linderoth, 1963) Golvan, 1969",20361,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Illiosentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Illiosentis heteracanthus Cable & Linderoth, 1963. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=419304 on 2021-07-16",urn:lsid:marinespecies.org:taxname:419304,1,NA,NA,NA,NA,exact,2020-06-17T13:20:35.963Z
1391392,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1391392,Illiosentis longispinus,"Cable & Linderoth, 1963",unaccepted,Superseded combination,220,Species,448704,Dollfusentis longispinus,"(Cable & Linderoth, 1963) Golvan, 1969",20361,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Illiosentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Illiosentis longispinus Cable & Linderoth, 1963. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1391392 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1391392,1,NA,NA,NA,NA,exact,2019-12-02T19:11:05.910Z
1394155,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1394155,Illiosentis multacanthus,"Mamaev, 1970",unaccepted,Superseded combination,220,Species,448726,Tegorhynchus multacanthus,"(Mamaev, 1970) Amin & Sey, 1996",20361,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Illiosentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Illiosentis multacanthus Mamaev, 1970. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1394155 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1394155,1,NA,NA,NA,NA,exact,2019-12-24T15:51:35.653Z
1424326,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1424326,Indorhynchus arii,"(Wang, 1966) Wang, 1990",unaccepted,Superseded combination,220,Species,448887,Metarhadinorhynchus arii,"(Wang, 1966) Wang, 1986",826531,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Indorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Indorhynchus arii (Wang, 1966) Wang, 1990. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1424326 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1424326,1,NA,NA,NA,NA,exact,2020-10-22T14:31:36.430Z
1322342,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1322342,Indorhynchus bilqeesae,"Kumar, 1992",accepted,NA,220,Species,1322342,Indorhynchus bilqeesae,"Kumar, 1992",826531,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Indorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Indorhynchus bilqeesae Kumar, 1992. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1322342 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1322342,NA,1,NA,NA,NA,exact,2019-01-22T18:57:58.087Z
826532,http://www.marinespecies.org/aphia.php?p=taxdetails&id=826532,Indorhynchus indicus,"(Tripathi, 1959) Golvan, 1969",accepted,NA,220,Species,826532,Indorhynchus indicus,"(Tripathi, 1959) Golvan, 1969",826531,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Indorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Indorhynchus indicus (Tripathi, 1959) Golvan, 1969. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=826532 on 2021-07-16",urn:lsid:marinespecies.org:taxname:826532,1,1,1,NA,NA,exact,2020-03-08T14:59:35.023Z
448707,http://www.marinespecies.org/aphia.php?p=taxdetails&id=448707,Koronacantha mexicana,"Monks & Ponce de Leon, 1996",accepted,NA,220,Species,448707,Koronacantha mexicana,"Monks & Ponce de Leon, 1996",448580,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Koronacantha,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Koronacantha mexicana Monks & Ponce de Leon, 1996. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=448707 on 2021-07-16",urn:lsid:marinespecies.org:taxname:448707,1,NA,NA,NA,NA,exact,2010-01-26T09:23:44.957Z
448708,http://www.marinespecies.org/aphia.php?p=taxdetails&id=448708,Koronacantha pectinaria,"(Van Cleave, 1940) Monks & Pérez-Ponce de León, 1996",accepted,NA,220,Species,448708,Koronacantha pectinaria,"(Van Cleave, 1940) Monks & Pérez-Ponce de León, 1996",448580,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Illiosentidae,Koronacantha,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Koronacantha pectinaria (Van Cleave, 1940) Monks & Pérez-Ponce de León, 1996. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=448708 on 2021-07-16",urn:lsid:marinespecies.org:taxname:448708,1,NA,NA,NA,NA,exact,2017-04-19T15:15:16.940Z
